,0,1,2,3,4,5,6,7,8,9,10,11,12
6154,42,16,24,49,33,37,30,42,66,80,2,65,4
6155,23,16,24,49,33,37,30,42,66,80,2,65,4
6156,23,60,24,49,33,37,30,42,66,80,2,65,4
6157,42,16,42,49,33,37,30,42,66,80,2,65,4
6158,23,16,42,49,33,37,30,42,66,80,2,65,4
6159,42,60,42,49,33,37,30,42,66,80,2,65,4
6160,23,60,42,49,33,37,30,42,66,80,2,65,4
6161,42,16,24,72,97,36,30,42,66,80,2,65,4
6162,23,16,24,72,97,36,30,42,66,80,2,65,4
6163,42,60,24,72,97,36,30,42,66,80,2,65,4
6164,23,60,24,72,97,36,30,42,66,80,2,65,4
6165,42,16,42,72,97,36,30,42,66,80,2,65,4
6166,23,16,42,72,97,36,30,42,66,80,2,65,4
6167,42,60,42,72,97,36,30,42,66,80,2,65,4
6168,23,60,42,72,97,36,30,42,66,80,2,65,4
6169,42,16,24,49,97,36,30,42,66,80,2,65,4
6170,23,16,24,49,97,36,30,42,66,80,2,65,4
6171,42,60,24,49,97,36,30,42,66,80,2,65,4
6172,23,60,24,49,97,36,30,42,66,80,2,65,4
6173,42,16,42,49,97,36,30,42,66,80,2,65,4
6174,23,16,42,49,97,36,30,42,66,80,2,65,4
6175,42,60,42,49,97,36,30,42,66,80,2,65,4
6176,23,60,42,49,97,36,30,42,66,80,2,65,4
6177,42,16,24,72,33,36,30,42,66,80,2,65,4
6178,23,16,24,72,33,36,30,42,66,80,2,65,4
6179,42,60,24,72,33,36,30,42,66,80,2,65,4
6180,23,60,24,72,33,36,30,42,66,80,2,65,4
6181,42,16,42,72,33,36,30,42,66,80,2,65,4
6182,23,16,42,72,33,36,30,42,66,80,2,65,4
6183,42,60,42,72,33,36,30,42,66,80,2,65,4
6184,23,60,42,72,33,36,30,42,66,80,2,65,4
6185,42,16,24,49,33,36,30,42,66,80,2,65,4
6186,23,16,24,49,33,36,30,42,66,80,2,65,4
6187,42,60,24,49,33,36,30,42,66,80,2,65,4
6188,23,60,24,49,33,36,30,42,66,80,2,65,4
6189,42,16,42,49,33,36,30,42,66,80,2,65,4
6190,23,16,42,49,33,36,30,42,66,80,2,65,4
6191,42,60,42,49,33,36,30,42,66,80,2,65,4
6192,23,60,42,49,33,36,30,42,66,80,2,65,4
6193,42,16,24,72,97,37,44,78,20,80,2,65,4
6194,23,16,24,72,97,37,44,78,20,80,2,65,4
6195,42,60,24,72,97,37,44,78,20,80,2,65,4
6196,23,60,24,72,97,37,44,78,20,80,2,65,4
6197,42,16,42,72,97,37,44,78,20,80,2,65,4
6198,23,16,42,72,97,37,44,78,20,80,2,65,4
6199,42,60,42,72,97,37,44,78,20,80,2,65,4
6200,23,60,42,72,97,37,44,78,20,80,2,65,4
6201,42,16,24,49,97,37,44,78,20,80,2,65,4
6202,23,16,24,49,97,37,44,78,20,80,2,65,4
6203,23,60,24,49,97,37,44,78,20,80,2,65,4
6204,42,16,42,49,97,37,44,78,20,80,2,65,4
6205,23,16,42,49,97,37,44,78,20,80,2,65,4
6206,42,60,42,49,97,37,44,78,20,80,2,65,4
6207,23,60,42,49,97,37,44,78,20,80,2,65,4
6208,42,16,24,72,33,37,44,78,20,80,2,65,4
6209,23,16,24,72,33,37,44,78,20,80,2,65,4
6210,42,60,24,72,33,37,44,78,20,80,2,65,4
6211,23,60,24,72,33,37,44,78,20,80,2,65,4
6212,42,16,42,72,33,37,44,78,20,80,2,65,4
6213,23,16,42,72,33,37,44,78,20,80,2,65,4
6214,42,60,42,72,33,37,44,78,20,80,2,65,4
6215,23,60,42,72,33,37,44,78,20,80,2,65,4
6216,42,16,24,49,33,37,44,78,20,80,2,65,4
6217,23,16,24,49,33,37,44,78,20,80,2,65,4
6218,42,60,24,49,33,37,44,78,20,80,2,65,4
6219,23,60,24,49,33,37,44,78,20,80,2,65,4
6220,42,16,42,49,33,37,44,78,20,80,2,65,4
6221,23,16,42,49,33,37,44,78,20,80,2,65,4
6222,42,60,42,49,33,37,44,78,20,80,2,65,4
6223,23,60,42,49,33,37,44,78,20,80,2,65,4
6224,42,16,24,72,97,36,44,78,20,80,2,65,4
6225,23,16,24,72,97,36,44,78,20,80,2,65,4
6226,42,60,24,72,97,36,44,78,20,80,2,65,4
6227,23,60,24,72,97,36,44,78,20,80,2,65,4
6228,42,16,42,72,97,36,44,78,20,80,2,65,4
6229,23,16,42,72,97,36,44,78,20,80,2,65,4
6230,42,60,42,72,97,36,44,78,20,80,2,65,4
6231,23,60,42,72,97,36,44,78,20,80,2,65,4
6232,42,16,24,49,97,36,44,78,20,80,2,65,4
6233,23,16,24,49,97,36,44,78,20,80,2,65,4
6234,42,60,24,49,97,36,44,78,20,80,2,65,4
6235,23,60,24,49,97,36,44,78,20,80,2,65,4
6236,42,16,42,49,97,36,44,78,20,80,2,65,4
6237,23,16,42,49,97,36,44,78,20,80,2,65,4
6238,42,60,42,49,97,36,44,78,20,80,2,65,4
6239,23,60,42,49,97,36,44,78,20,80,2,65,4
6240,42,16,24,72,33,36,44,78,20,80,2,65,4
6241,23,16,24,72,33,36,44,78,20,80,2,65,4
6242,42,60,24,72,33,36,44,78,20,80,2,65,4
6243,23,60,24,72,33,36,44,78,20,80,2,65,4
6244,42,16,42,72,33,36,44,78,20,80,2,65,4
6245,23,16,42,72,33,36,44,78,20,80,2,65,4
6246,42,60,42,72,33,36,44,78,20,80,2,65,4
6247,23,60,42,72,33,36,44,78,20,80,2,65,4
6248,42,16,24,49,33,36,44,78,20,80,2,65,4
6249,23,16,24,49,33,36,44,78,20,80,2,65,4
6250,42,60,24,49,33,36,44,78,20,80,2,65,4
6251,23,60,24,49,33,36,44,78,20,80,2,65,4
6252,42,16,42,49,33,36,44,78,20,80,2,65,4
6253,23,16,42,49,33,36,44,78,20,80,2,65,4
6254,42,60,42,49,33,36,44,78,20,80,2,65,4
6255,23,60,42,49,33,36,44,78,20,80,2,65,4
6256,42,16,24,72,97,37,30,78,20,80,2,65,4
6257,23,16,24,72,97,37,30,78,20,80,2,65,4
6258,42,60,24,72,97,37,30,78,20,80,2,65,4
6259,23,60,24,72,97,37,30,78,20,80,2,65,4
6260,42,16,42,72,97,37,30,78,20,80,2,65,4
6261,23,16,42,72,97,37,30,78,20,80,2,65,4
6262,42,60,42,72,97,37,30,78,20,80,2,65,4
6263,23,60,42,72,97,37,30,78,20,80,2,65,4
6264,42,16,24,49,97,37,30,78,20,80,2,65,4
6265,23,16,24,49,97,37,30,78,20,80,2,65,4
6266,42,60,24,49,97,37,30,78,20,80,2,65,4
6267,23,60,24,49,97,37,30,78,20,80,2,65,4
6268,42,16,42,49,97,37,30,78,20,80,2,65,4
6269,23,16,42,49,97,37,30,78,20,80,2,65,4
6270,42,60,42,49,97,37,30,78,20,80,2,65,4
6271,23,60,42,49,97,37,30,78,20,80,2,65,4
6272,42,16,24,72,33,37,30,78,20,80,2,65,4
6273,23,16,24,72,33,37,30,78,20,80,2,65,4
6274,23,60,24,72,33,37,30,78,20,80,2,65,4
6275,42,16,42,72,33,37,30,78,20,80,2,65,4
6276,23,16,42,72,33,37,30,78,20,80,2,65,4
6277,42,60,42,72,33,37,30,78,20,80,2,65,4
6278,23,60,42,72,33,37,30,78,20,80,2,65,4
6279,42,16,24,49,33,37,30,78,20,80,2,65,4
6280,23,16,24,49,33,37,30,78,20,80,2,65,4
6281,23,60,24,49,33,37,30,78,20,80,2,65,4
6282,42,16,42,49,33,37,30,78,20,80,2,65,4
6283,23,16,42,49,33,37,30,78,20,80,2,65,4
6284,42,60,42,49,33,37,30,78,20,80,2,65,4
6285,23,60,42,49,33,37,30,78,20,80,2,65,4
6286,42,16,24,72,97,36,30,78,20,80,2,65,4
6287,23,16,24,72,97,36,30,78,20,80,2,65,4
6288,42,60,24,72,97,36,30,78,20,80,2,65,4
6289,23,60,24,72,97,36,30,78,20,80,2,65,4
6290,42,16,42,72,97,36,30,78,20,80,2,65,4
6291,23,16,42,72,97,36,30,78,20,80,2,65,4
6292,42,60,42,72,97,36,30,78,20,80,2,65,4
6293,23,60,42,72,97,36,30,78,20,80,2,65,4
6294,42,16,24,49,97,36,30,78,20,80,2,65,4
6295,23,16,24,49,97,36,30,78,20,80,2,65,4
6296,42,60,24,49,97,36,30,78,20,80,2,65,4
6297,23,60,24,49,97,36,30,78,20,80,2,65,4
6298,42,16,42,49,97,36,30,78,20,80,2,65,4
6299,23,16,42,49,97,36,30,78,20,80,2,65,4
6300,42,60,42,49,97,36,30,78,20,80,2,65,4
6301,23,60,42,49,97,36,30,78,20,80,2,65,4
6302,42,16,24,72,33,36,30,78,20,80,2,65,4
6303,23,16,24,72,33,36,30,78,20,80,2,65,4
6304,42,60,24,72,33,36,30,78,20,80,2,65,4
6305,23,60,24,72,33,36,30,78,20,80,2,65,4
6306,42,16,42,72,33,36,30,78,20,80,2,65,4
6307,23,16,42,72,33,36,30,78,20,80,2,65,4
6308,42,60,42,72,33,36,30,78,20,80,2,65,4
6309,23,60,42,72,33,36,30,78,20,80,2,65,4
6310,42,16,24,49,33,36,30,78,20,80,2,65,4
6311,23,16,24,49,33,36,30,78,20,80,2,65,4
6312,42,60,24,49,33,36,30,78,20,80,2,65,4
6313,23,60,24,49,33,36,30,78,20,80,2,65,4
6314,42,16,42,49,33,36,30,78,20,80,2,65,4
6315,23,16,42,49,33,36,30,78,20,80,2,65,4
6316,42,60,42,49,33,36,30,78,20,80,2,65,4
6317,23,60,42,49,33,36,30,78,20,80,2,65,4
6318,42,16,24,72,97,37,44,42,20,80,2,65,4
6319,23,16,24,72,97,37,44,42,20,80,2,65,4
6320,42,60,24,72,97,37,44,42,20,80,2,65,4
6321,23,60,24,72,97,37,44,42,20,80,2,65,4
6322,42,16,42,72,97,37,44,42,20,80,2,65,4
6323,23,16,42,72,97,37,44,42,20,80,2,65,4
6324,42,60,42,72,97,37,44,42,20,80,2,65,4
6325,23,60,42,72,97,37,44,42,20,80,2,65,4
6326,42,16,24,49,97,37,44,42,20,80,2,65,4
6327,23,16,24,49,97,37,44,42,20,80,2,65,4
6328,42,60,24,49,97,37,44,42,20,80,2,65,4
6329,23,60,24,49,97,37,44,42,20,80,2,65,4
6330,42,16,42,49,97,37,44,42,20,80,2,65,4
6331,23,16,42,49,97,37,44,42,20,80,2,65,4
6332,42,60,42,49,97,37,44,42,20,80,2,65,4
6333,23,60,42,49,97,37,44,42,20,80,2,65,4
6334,42,16,24,72,33,37,44,42,20,80,2,65,4
6335,23,16,24,72,33,37,44,42,20,80,2,65,4
6336,42,60,24,72,33,37,44,42,20,80,2,65,4
6337,23,60,24,72,33,37,44,42,20,80,2,65,4
6338,42,16,42,72,33,37,44,42,20,80,2,65,4
6339,23,16,42,72,33,37,44,42,20,80,2,65,4
6340,42,60,42,72,33,37,44,42,20,80,2,65,4
6341,23,60,42,72,33,37,44,42,20,80,2,65,4
6342,42,16,24,49,33,37,44,42,20,80,2,65,4
6343,23,16,24,49,33,37,44,42,20,80,2,65,4
6344,42,60,24,49,33,37,44,42,20,80,2,65,4
6345,23,60,24,49,33,37,44,42,20,80,2,65,4
6346,42,16,42,49,33,37,44,42,20,80,2,65,4
6347,23,16,42,49,33,37,44,42,20,80,2,65,4
6348,42,60,42,49,33,37,44,42,20,80,2,65,4
6349,23,60,42,49,33,37,44,42,20,80,2,65,4
6350,42,16,24,72,97,36,44,42,20,80,2,65,4
6351,23,16,24,72,97,36,44,42,20,80,2,65,4
6352,42,60,24,72,97,36,44,42,20,80,2,65,4
6353,23,60,24,72,97,36,44,42,20,80,2,65,4
6354,42,16,42,72,97,36,44,42,20,80,2,65,4
6355,23,16,42,72,97,36,44,42,20,80,2,65,4
6356,42,60,42,72,97,36,44,42,20,80,2,65,4
6357,23,60,42,72,97,36,44,42,20,80,2,65,4
6358,42,16,24,49,97,36,44,42,20,80,2,65,4
6359,23,16,24,49,97,36,44,42,20,80,2,65,4
6360,42,60,24,49,97,36,44,42,20,80,2,65,4
6361,23,60,24,49,97,36,44,42,20,80,2,65,4
6362,42,16,42,49,97,36,44,42,20,80,2,65,4
6363,23,16,42,49,97,36,44,42,20,80,2,65,4
6364,42,60,42,49,97,36,44,42,20,80,2,65,4
6365,23,60,42,49,97,36,44,42,20,80,2,65,4
6366,42,16,24,72,33,36,44,42,20,80,2,65,4
6367,23,16,24,72,33,36,44,42,20,80,2,65,4
6368,42,60,24,72,33,36,44,42,20,80,2,65,4
6369,23,60,24,72,33,36,44,42,20,80,2,65,4
6370,42,16,42,72,33,36,44,42,20,80,2,65,4
6371,23,16,42,72,33,36,44,42,20,80,2,65,4
6372,42,60,42,72,33,36,44,42,20,80,2,65,4
6373,23,60,42,72,33,36,44,42,20,80,2,65,4
6374,42,16,24,49,33,36,44,42,20,80,2,65,4
6375,23,16,24,49,33,36,44,42,20,80,2,65,4
6376,42,60,24,49,33,36,44,42,20,80,2,65,4
6377,23,60,24,49,33,36,44,42,20,80,2,65,4
6378,42,16,42,49,33,36,44,42,20,80,2,65,4
6379,23,16,42,49,33,36,44,42,20,80,2,65,4
6380,42,60,42,49,33,36,44,42,20,80,2,65,4
6381,23,60,42,49,33,36,44,42,20,80,2,65,4
6382,42,16,24,72,97,37,30,42,20,80,2,65,4
6383,23,16,24,72,97,37,30,42,20,80,2,65,4
6384,42,60,24,72,97,37,30,42,20,80,2,65,4
6385,23,60,24,72,97,37,30,42,20,80,2,65,4
6386,42,16,42,72,97,37,30,42,20,80,2,65,4
6387,23,16,42,72,97,37,30,42,20,80,2,65,4
6388,42,60,42,72,97,37,30,42,20,80,2,65,4
6389,23,60,42,72,97,37,30,42,20,80,2,65,4
6390,42,16,24,49,97,37,30,42,20,80,2,65,4
6391,23,16,24,49,97,37,30,42,20,80,2,65,4
6392,23,60,24,49,97,37,30,42,20,80,2,65,4
6393,42,16,42,49,97,37,30,42,20,80,2,65,4
6394,23,16,42,49,97,37,30,42,20,80,2,65,4
6395,42,60,42,49,97,37,30,42,20,80,2,65,4
6396,42,16,24,72,33,37,30,42,20,80,2,65,4
6397,23,16,24,72,33,37,30,42,20,80,2,65,4
6398,42,60,24,72,33,37,30,42,20,80,2,65,4
6399,23,60,24,72,33,37,30,42,20,80,2,65,4
6400,42,16,42,72,33,37,30,42,20,80,2,65,4
6401,23,16,42,72,33,37,30,42,20,80,2,65,4
6402,42,60,42,72,33,37,30,42,20,80,2,65,4
6403,23,60,42,72,33,37,30,42,20,80,2,65,4
6404,42,16,24,49,33,37,30,42,20,80,2,65,4
6405,23,16,24,49,33,37,30,42,20,80,2,65,4
6406,42,60,24,49,33,37,30,42,20,80,2,65,4
6407,23,60,24,49,33,37,30,42,20,80,2,65,4
6408,42,16,42,49,33,37,30,42,20,80,2,65,4
6409,23,16,42,49,33,37,30,42,20,80,2,65,4
6410,42,60,42,49,33,37,30,42,20,80,2,65,4
6411,23,60,42,49,33,37,30,42,20,80,2,65,4
6412,42,16,24,72,97,36,30,42,20,80,2,65,4
6413,23,16,24,72,97,36,30,42,20,80,2,65,4
6414,42,60,24,72,97,36,30,42,20,80,2,65,4
6415,23,60,24,72,97,36,30,42,20,80,2,65,4
6416,42,16,42,72,97,36,30,42,20,80,2,65,4
6417,23,16,42,72,97,36,30,42,20,80,2,65,4
6418,42,60,42,72,97,36,30,42,20,80,2,65,4
6419,23,60,42,72,97,36,30,42,20,80,2,65,4
6420,42,16,24,49,97,36,30,42,20,80,2,65,4
6421,23,16,24,49,97,36,30,42,20,80,2,65,4
6422,42,60,24,49,97,36,30,42,20,80,2,65,4
6423,23,60,24,49,97,36,30,42,20,80,2,65,4
6424,42,16,42,49,97,36,30,42,20,80,2,65,4
6425,23,16,42,49,97,36,30,42,20,80,2,65,4
6426,42,60,42,49,97,36,30,42,20,80,2,65,4
6427,23,60,42,49,97,36,30,42,20,80,2,65,4
6428,42,16,24,72,33,36,30,42,20,80,2,65,4
6429,23,16,24,72,33,36,30,42,20,80,2,65,4
6430,42,60,24,72,33,36,30,42,20,80,2,65,4
6431,23,60,24,72,33,36,30,42,20,80,2,65,4
6432,42,16,42,72,33,36,30,42,20,80,2,65,4
6433,23,16,42,72,33,36,30,42,20,80,2,65,4
6434,42,60,42,72,33,36,30,42,20,80,2,65,4
6435,23,60,42,72,33,36,30,42,20,80,2,65,4
6436,42,16,24,49,33,36,30,42,20,80,2,65,4
6437,23,16,24,49,33,36,30,42,20,80,2,65,4
6438,42,60,24,49,33,36,30,42,20,80,2,65,4
6439,23,60,24,49,33,36,30,42,20,80,2,65,4
6440,42,16,42,49,33,36,30,42,20,80,2,65,4
6441,23,16,42,49,33,36,30,42,20,80,2,65,4
6442,42,60,42,49,33,36,30,42,20,80,2,65,4
6443,23,60,42,49,33,36,30,42,20,80,2,65,4
6444,42,16,24,72,97,37,44,78,66,21,2,65,4
6445,23,16,24,72,97,37,44,78,66,21,2,65,4
6446,42,60,24,72,97,37,44,78,66,21,2,65,4
6447,23,60,24,72,97,37,44,78,66,21,2,65,4
6448,42,16,42,72,97,37,44,78,66,21,2,65,4
6449,23,16,42,72,97,37,44,78,66,21,2,65,4
6450,42,60,42,72,97,37,44,78,66,21,2,65,4
6451,23,60,42,72,97,37,44,78,66,21,2,65,4
6452,42,16,24,49,97,37,44,78,66,21,2,65,4
6453,23,16,24,49,97,37,44,78,66,21,2,65,4
6454,42,60,24,49,97,37,44,78,66,21,2,65,4
6455,23,60,24,49,97,37,44,78,66,21,2,65,4
6456,42,16,42,49,97,37,44,78,66,21,2,65,4
6457,23,16,42,49,97,37,44,78,66,21,2,65,4
6458,42,60,42,49,97,37,44,78,66,21,2,65,4
6459,23,60,42,49,97,37,44,78,66,21,2,65,4
6460,42,16,24,72,33,37,44,78,66,21,2,65,4
6461,23,16,24,72,33,37,44,78,66,21,2,65,4
6462,42,60,24,72,33,37,44,78,66,21,2,65,4
6463,23,60,24,72,33,37,44,78,66,21,2,65,4
6464,42,16,42,72,33,37,44,78,66,21,2,65,4
6465,23,16,42,72,33,37,44,78,66,21,2,65,4
6466,42,60,42,72,33,37,44,78,66,21,2,65,4
6467,23,60,42,72,33,37,44,78,66,21,2,65,4
6468,42,16,24,49,33,37,44,78,66,21,2,65,4
6469,23,16,24,49,33,37,44,78,66,21,2,65,4
6470,42,60,24,49,33,37,44,78,66,21,2,65,4
6471,23,60,24,49,33,37,44,78,66,21,2,65,4
6472,42,16,42,49,33,37,44,78,66,21,2,65,4
6473,23,16,42,49,33,37,44,78,66,21,2,65,4
6474,42,60,42,49,33,37,44,78,66,21,2,65,4
6475,23,60,42,49,33,37,44,78,66,21,2,65,4
6476,42,16,24,72,97,36,44,78,66,21,2,65,4
6477,23,16,24,72,97,36,44,78,66,21,2,65,4
6478,42,60,24,72,97,36,44,78,66,21,2,65,4
6479,23,60,24,72,97,36,44,78,66,21,2,65,4
6480,42,16,42,72,97,36,44,78,66,21,2,65,4
6481,23,16,42,72,97,36,44,78,66,21,2,65,4
6482,42,60,42,72,97,36,44,78,66,21,2,65,4
6483,23,60,42,72,97,36,44,78,66,21,2,65,4
6484,42,16,24,49,97,36,44,78,66,21,2,65,4
6485,23,16,24,49,97,36,44,78,66,21,2,65,4
6486,42,60,24,49,97,36,44,78,66,21,2,65,4
6487,23,60,24,49,97,36,44,78,66,21,2,65,4
6488,42,16,42,49,97,36,44,78,66,21,2,65,4
6489,23,16,42,49,97,36,44,78,66,21,2,65,4
6490,42,60,42,49,97,36,44,78,66,21,2,65,4
6491,23,60,42,49,97,36,44,78,66,21,2,65,4
6492,42,16,24,72,33,36,44,78,66,21,2,65,4
6493,23,16,24,72,33,36,44,78,66,21,2,65,4
6494,42,60,24,72,33,36,44,78,66,21,2,65,4
6495,23,60,24,72,33,36,44,78,66,21,2,65,4
6496,42,16,42,72,33,36,44,78,66,21,2,65,4
6497,23,16,42,72,33,36,44,78,66,21,2,65,4
6498,42,60,42,72,33,36,44,78,66,21,2,65,4
6499,23,60,42,72,33,36,44,78,66,21,2,65,4
6500,42,16,24,49,33,36,44,78,66,21,2,65,4
6501,23,16,24,49,33,36,44,78,66,21,2,65,4
6502,42,60,24,49,33,36,44,78,66,21,2,65,4
6503,23,60,24,49,33,36,44,78,66,21,2,65,4
6504,42,16,42,49,33,36,44,78,66,21,2,65,4
6505,23,16,42,49,33,36,44,78,66,21,2,65,4
6506,42,60,42,49,33,36,44,78,66,21,2,65,4
6507,23,60,42,49,33,36,44,78,66,21,2,65,4
6508,42,16,24,72,97,37,30,78,66,21,2,65,4
6509,23,16,24,72,97,37,30,78,66,21,2,65,4
6510,42,60,24,72,97,37,30,78,66,21,2,65,4
6511,23,60,24,72,97,37,30,78,66,21,2,65,4
6512,42,16,42,72,97,37,30,78,66,21,2,65,4
6513,23,16,42,72,97,37,30,78,66,21,2,65,4
6514,42,60,42,72,97,37,30,78,66,21,2,65,4
6515,23,60,42,72,97,37,30,78,66,21,2,65,4
6516,42,16,24,49,97,37,30,78,66,21,2,65,4
6517,23,16,24,49,97,37,30,78,66,21,2,65,4
6518,42,60,24,49,97,37,30,78,66,21,2,65,4
6519,23,60,24,49,97,37,30,78,66,21,2,65,4
6520,42,16,42,49,97,37,30,78,66,21,2,65,4
6521,23,16,42,49,97,37,30,78,66,21,2,65,4
6522,42,60,42,49,97,37,30,78,66,21,2,65,4
6523,23,60,42,49,97,37,30,78,66,21,2,65,4
6524,42,16,24,72,33,37,30,78,66,21,2,65,4
6525,23,16,24,72,33,37,30,78,66,21,2,65,4
6526,42,60,24,72,33,37,30,78,66,21,2,65,4
6527,23,60,24,72,33,37,30,78,66,21,2,65,4
6528,42,16,42,72,33,37,30,78,66,21,2,65,4
6529,23,16,42,72,33,37,30,78,66,21,2,65,4
6530,42,60,42,72,33,37,30,78,66,21,2,65,4
6531,23,60,42,72,33,37,30,78,66,21,2,65,4
6532,42,16,24,49,33,37,30,78,66,21,2,65,4
6533,23,16,24,49,33,37,30,78,66,21,2,65,4
6534,42,60,24,49,33,37,30,78,66,21,2,65,4
6535,23,60,24,49,33,37,30,78,66,21,2,65,4
6536,42,16,42,49,33,37,30,78,66,21,2,65,4
6537,23,16,42,49,33,37,30,78,66,21,2,65,4
6538,42,60,42,49,33,37,30,78,66,21,2,65,4
6539,23,60,42,49,33,37,30,78,66,21,2,65,4
6540,42,16,24,72,97,36,30,78,66,21,2,65,4
6541,23,16,24,72,97,36,30,78,66,21,2,65,4
6542,42,60,24,72,97,36,30,78,66,21,2,65,4
6543,23,60,24,72,97,36,30,78,66,21,2,65,4
6544,42,16,42,72,97,36,30,78,66,21,2,65,4
6545,23,16,42,72,97,36,30,78,66,21,2,65,4
6546,42,60,42,72,97,36,30,78,66,21,2,65,4
6547,23,60,42,72,97,36,30,78,66,21,2,65,4
6548,42,16,24,49,97,36,30,78,66,21,2,65,4
6549,23,16,24,49,97,36,30,78,66,21,2,65,4
6550,42,60,24,49,97,36,30,78,66,21,2,65,4
6551,23,60,24,49,97,36,30,78,66,21,2,65,4
6552,42,16,42,49,97,36,30,78,66,21,2,65,4
6553,23,16,42,49,97,36,30,78,66,21,2,65,4
6554,42,60,42,49,97,36,30,78,66,21,2,65,4
6555,23,60,42,49,97,36,30,78,66,21,2,65,4
6556,42,16,24,72,33,36,30,78,66,21,2,65,4
6557,23,16,24,72,33,36,30,78,66,21,2,65,4
6558,42,60,24,72,33,36,30,78,66,21,2,65,4
6559,23,60,24,72,33,36,30,78,66,21,2,65,4
6560,42,16,42,72,33,36,30,78,66,21,2,65,4
6561,23,16,42,72,33,36,30,78,66,21,2,65,4
6562,42,60,42,72,33,36,30,78,66,21,2,65,4
6563,23,60,42,72,33,36,30,78,66,21,2,65,4
6564,42,16,24,49,33,36,30,78,66,21,2,65,4
6565,23,16,24,49,33,36,30,78,66,21,2,65,4
6566,42,60,24,49,33,36,30,78,66,21,2,65,4
6567,23,60,24,49,33,36,30,78,66,21,2,65,4
6568,42,16,42,49,33,36,30,78,66,21,2,65,4
6569,23,16,42,49,33,36,30,78,66,21,2,65,4
6570,42,60,42,49,33,36,30,78,66,21,2,65,4
6571,23,60,42,49,33,36,30,78,66,21,2,65,4
6572,42,16,24,72,97,37,44,42,66,21,2,65,4
6573,23,16,24,72,97,37,44,42,66,21,2,65,4
6574,42,60,24,72,97,37,44,42,66,21,2,65,4
6575,23,60,24,72,97,37,44,42,66,21,2,65,4
6576,42,16,42,72,97,37,44,42,66,21,2,65,4
6577,23,16,42,72,97,37,44,42,66,21,2,65,4
6578,42,60,42,72,97,37,44,42,66,21,2,65,4
6579,23,60,42,72,97,37,44,42,66,21,2,65,4
6580,42,16,24,49,97,37,44,42,66,21,2,65,4
6581,23,16,24,49,97,37,44,42,66,21,2,65,4
6582,42,60,24,49,97,37,44,42,66,21,2,65,4
6583,23,60,24,49,97,37,44,42,66,21,2,65,4
6584,42,16,42,49,97,37,44,42,66,21,2,65,4
6585,23,16,42,49,97,37,44,42,66,21,2,65,4
6586,42,60,42,49,97,37,44,42,66,21,2,65,4
6587,23,60,42,49,97,37,44,42,66,21,2,65,4
6588,42,16,24,72,33,37,44,42,66,21,2,65,4
6589,23,16,24,72,33,37,44,42,66,21,2,65,4
6590,42,60,24,72,33,37,44,42,66,21,2,65,4
6591,23,60,24,72,33,37,44,42,66,21,2,65,4
6592,42,16,42,72,33,37,44,42,66,21,2,65,4
6593,23,16,42,72,33,37,44,42,66,21,2,65,4
6594,42,60,42,72,33,37,44,42,66,21,2,65,4
6595,23,60,42,72,33,37,44,42,66,21,2,65,4
6596,42,16,24,49,33,37,44,42,66,21,2,65,4
6597,23,16,24,49,33,37,44,42,66,21,2,65,4
6598,42,60,24,49,33,37,44,42,66,21,2,65,4
6599,23,60,24,49,33,37,44,42,66,21,2,65,4
6600,42,16,42,49,33,37,44,42,66,21,2,65,4
6601,23,16,42,49,33,37,44,42,66,21,2,65,4
6602,42,60,42,49,33,37,44,42,66,21,2,65,4
6603,23,60,42,49,33,37,44,42,66,21,2,65,4
